run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,fbclid,subject,view_history,rt,stimulus,response,task,question_order,slider_start,init_locations,moves,final_locations,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
55,1,TRUE,FALSE,[],[],[],preload,0,818,0.0-0.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"""","""","""","""","""","""","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",instructions,1,7339,0.0-1.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"[{""page_index"":0,""viewing_time"":1322.0000000000005},{""page_index"":1,""viewing_time"":1515.9999999999995},{""page_index"":2,""viewing_time"":1488},{""page_index"":3,""viewing_time"":2176.000000000001}]",6503,"""","""","""","""","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",html-button-response,2,9186,0.0-2.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"""",1840,"""",0,consent,"""","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",html-button-response,3,13520,0.0-4.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"""",4327,<p>Alright! Let's keep going. Which of these options best describes you?<br></p>,0,"""","""","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",instructions,4,26609,0.0-5.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"[{""page_index"":0,""viewing_time"":1121},{""page_index"":1,""viewing_time"":11961}]",13083,"""","""","""","""","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",survey-multi-choice,5,49729,0.0-6.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"""",23106,"""","{""repeatsurvey"":""Yes"",""prog"":""Strongly Agree"",""anyprog"":""Yes"",""classoff"":""Yes""}","""","[0,1,2,3]","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",html-slider-response,6,64278,0.0-7.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"""",14541,Use the slider to answer this question. You can slide the indicator anywhere between these two extremes.,31,"""","""",50,"""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",instructions,7,85099,0.0-8.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"[{""page_index"":0,""viewing_time"":3329.9999999999927},{""page_index"":1,""viewing_time"":3115},{""page_index"":2,""viewing_time"":1705},{""page_index"":3,""viewing_time"":1679},{""page_index"":2,""viewing_time"":2121},{""page_index"":3,""viewing_time"":4199.000000000015},{""page_index"":4,""viewing_time"":4666.999999999985}]",20816,"""","""","""","""","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",free-sort,8,105984,0.0-9.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"""",20881,"""","""","""","""","""","[{""src"":""Stimuli/1.jpg"",""x"":51,""y"":16},{""src"":""Stimuli/2.jpg"",""x"":148,""y"":145},{""src"":""Stimuli/3.jpg"",""x"":229,""y"":264},{""src"":""Stimuli/4.jpg"",""x"":107,""y"":104},{""src"":""Stimuli/5.jpg"",""x"":209,""y"":200},{""src"":""Stimuli/6.jpg"",""x"":256,""y"":195},{""src"":""Stimuli/7.jpg"",""x"":277,""y"":226},{""src"":""Stimuli/8.jpg"",""x"":54,""y"":68}]","[{""src"":""Stimuli/6.jpg"",""x"":116,""y"":273},{""src"":""Stimuli/7.jpg"",""x"":215,""y"":-3},{""src"":""Stimuli/5.jpg"",""x"":286,""y"":270},{""src"":""Stimuli/2.jpg"",""x"":224,""y"":101},{""src"":""Stimuli/4.jpg"",""x"":14,""y"":302},{""src"":""Stimuli/6.jpg"",""x"":116,""y"":319},{""src"":""Stimuli/3.jpg"",""x"":214,""y"":334},{""src"":""Stimuli/5.jpg"",""x"":297,""y"":333},{""src"":""Stimuli/8.jpg"",""x"":195,""y"":321},{""src"":""Stimuli/1.jpg"",""x"":78,""y"":333},{""src"":""Stimuli/2.jpg"",""x"":143,""y"":95},{""src"":""Stimuli/7.jpg"",""x"":155,""y"":1},{""src"":""Stimuli/2.jpg"",""x"":141,""y"":122}]","[{""src"":""Stimuli/1.jpg"",""x"":78,""y"":333},{""src"":""Stimuli/2.jpg"",""x"":141,""y"":122},{""src"":""Stimuli/3.jpg"",""x"":214,""y"":334},{""src"":""Stimuli/4.jpg"",""x"":14,""y"":302},{""src"":""Stimuli/5.jpg"",""x"":297,""y"":333},{""src"":""Stimuli/6.jpg"",""x"":116,""y"":319},{""src"":""Stimuli/7.jpg"",""x"":155,""y"":1},{""src"":""Stimuli/8.jpg"",""x"":195,""y"":321}]",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",survey-text,9,112004,0.0-10.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"""",6008,"""","{""Q0"":""}","""","""","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",survey-multi-select,10,137576,0.0-11.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"""",25561,"""","{""Topics_research"":[""Clinical and Health"",""Development""],""Topics_analyses"":[""Data analysis and visualization"",""Building experiments"",""Getting a job"",""For my own knowledge""]}","""","[0,1]","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
55,1,"""","""","""","""","""",survey-text,11,157923,0.0-12.0,IwAR0B8jkCpjFS5D7MD5gDR0w1IFXA_NSNVPh5w7FeRHObv1bUzyi_5tRWVbY,7udh56g,"""",20335,"""","{""email"":"""",""comments"":""}","""","""","""","""","""","""",2021-05-20 23:52,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_0_1
53,1,TRUE,FALSE,[],[],[],preload,0,775,0.0-0.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"""","""","""","""","""","""","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",instructions,1,2928130,0.0-1.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"[{""page_index"":0,""viewing_time"":2912626.164999965},{""page_index"":1,""viewing_time"":3960.1150000235066},{""page_index"":2,""viewing_time"":2438.979999977164},{""page_index"":3,""viewing_time"":8278.970000043046}]",2927304.87,"""","""","""","""","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",html-button-response,2,2930819,0.0-2.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"""",2686,"""",0,consent,"""","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",html-button-response,3,2940515,0.0-4.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"""",9693.44,<p>Alright! Let's keep going. Which of these options best describes you?<br></p>,2,"""","""","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",instructions,4,2950523,0.0-5.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"[{""page_index"":0,""viewing_time"":1142.6050000009127},{""page_index"":1,""viewing_time"":8864.215000008699}]",10007.035,"""","""","""","""","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",survey-multi-choice,5,2985957,0.0-6.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"""",35429.86,"""","{""repeatsurvey"":""Yes"",""prog"":""Agree"",""anyprog"":""Yes"",""classoff"":""Yes""}","""","[0,1,2,3]","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",html-slider-response,6,2997964,0.0-7.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"""",12002.34,Use the slider to answer this question. You can slide the indicator anywhere between these two extremes.,91,"""","""",50,"""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",instructions,7,3017285,0.0-8.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"[{""page_index"":0,""viewing_time"":5140.1199999963865},{""page_index"":1,""viewing_time"":3185.319999989588},{""page_index"":2,""viewing_time"":2312.1399999945424},{""page_index"":3,""viewing_time"":2895.95500001451},{""page_index"":4,""viewing_time"":5784.14000000339}]",19317.895,"""","""","""","""","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",free-sort,8,3052702,0.0-9.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"""",35413.64,"""","""","""","""","""","[{""src"":""Stimuli/1.jpg"",""x"":228,""y"":128},{""src"":""Stimuli/2.jpg"",""x"":296,""y"":31},{""src"":""Stimuli/3.jpg"",""x"":276,""y"":139},{""src"":""Stimuli/4.jpg"",""x"":62,""y"":48},{""src"":""Stimuli/5.jpg"",""x"":23,""y"":211},{""src"":""Stimuli/6.jpg"",""x"":94,""y"":50},{""src"":""Stimuli/7.jpg"",""x"":145,""y"":17},{""src"":""Stimuli/8.jpg"",""x"":185,""y"":255}]","[{""src"":""Stimuli/7.jpg"",""x"":165,""y"":-5},{""src"":""Stimuli/2.jpg"",""x"":285,""y"":-9},{""src"":""Stimuli/6.jpg"",""x"":83,""y"":60},{""src"":""Stimuli/6.jpg"",""x"":97,""y"":65},{""src"":""Stimuli/4.jpg"",""x"":38,""y"":134},{""src"":""Stimuli/8.jpg"",""x"":197,""y"":68},{""src"":""Stimuli/8.jpg"",""x"":217,""y"":41},{""src"":""Stimuli/3.jpg"",""x"":280,""y"":282},{""src"":""Stimuli/1.jpg"",""x"":158,""y"":308},{""src"":""Stimuli/5.jpg"",""x"":15,""y"":305},{""src"":""Stimuli/3.jpg"",""x"":293,""y"":316}]","[{""src"":""Stimuli/1.jpg"",""x"":158,""y"":308},{""src"":""Stimuli/2.jpg"",""x"":285,""y"":-9},{""src"":""Stimuli/3.jpg"",""x"":293,""y"":316},{""src"":""Stimuli/4.jpg"",""x"":38,""y"":134},{""src"":""Stimuli/5.jpg"",""x"":15,""y"":305},{""src"":""Stimuli/6.jpg"",""x"":97,""y"":65},{""src"":""Stimuli/7.jpg"",""x"":165,""y"":-5},{""src"":""Stimuli/8.jpg"",""x"":217,""y"":41}]",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",survey-text,9,3084935,0.0-10.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"""",32223.255,"""","{""Q0"":""Qualtrics""}","""","""","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",survey-multi-select,10,3113168,0.0-11.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"""",28228.07,"""","{""Topics_research"":[""Cognitive Science"",""Psychometrics""],""Topics_analyses"":[""Building experiments"",""Making websites and apps""]}","""","[1,0]","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
53,1,"""","""","""","""","""",survey-text,11,3128944,0.0-12.0,IwAR1xMxonEBqzwPBZvKHiFM991DBpTxj7RzDlszwDldMmhRSbOhf3H4GAQC0,klvu7ac,"""",15762.75,"""","{""email"":"""",""comments"":""}","""","""","""","""","""","""",2021-05-20 23:49,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_14_6
58,1,TRUE,FALSE,[],[],[],preload,0,680,0.0-0.0,IwAR0Dk90mfWmn3LVTnWNq3DJI4GkCs6_pRUmzczX_YDO6rbCSVRhidnaIjwo,tcau1cw,"""","""","""","""","""","""","""","""","""","""",2021-05-21 0:13,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_4_2
58,1,"""","""","""","""","""",instructions,1,16056,0.0-1.0,IwAR0Dk90mfWmn3LVTnWNq3DJI4GkCs6_pRUmzczX_YDO6rbCSVRhidnaIjwo,tcau1cw,"[{""page_index"":0,""viewing_time"":2037},{""page_index"":1,""viewing_time"":3098.000000000001},{""page_index"":2,""viewing_time"":2358.000000000001},{""page_index"":3,""viewing_time"":7867.999999999998}]",15362,"""","""","""","""","""","""","""","""",2021-05-21 0:13,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_4_2
58,1,"""","""","""","""","""",html-button-response,2,17945,0.0-2.0,IwAR0Dk90mfWmn3LVTnWNq3DJI4GkCs6_pRUmzczX_YDO6rbCSVRhidnaIjwo,tcau1cw,"""",1876,"""",0,consent,"""","""","""","""","""",2021-05-21 0:13,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_4_2
58,1,"""","""","""","""","""",html-button-response,3,22436,0.0-4.0,IwAR0Dk90mfWmn3LVTnWNq3DJI4GkCs6_pRUmzczX_YDO6rbCSVRhidnaIjwo,tcau1cw,"""",4485,<p>Alright! Let's keep going. Which of these options best describes you?<br></p>,0,"""","""","""","""","""","""",2021-05-21 0:13,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_4_2
58,1,"""","""","""","""","""",instructions,4,31036,0.0-5.0,IwAR0Dk90mfWmn3LVTnWNq3DJI4GkCs6_pRUmzczX_YDO6rbCSVRhidnaIjwo,tcau1cw,"[{""page_index"":0,""viewing_time"":1055},{""page_index"":1,""viewing_time"":7542}]",8597,"""","""","""","""","""","""","""","""",2021-05-21 0:13,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_4_2
58,1,"""","""","""","""","""",survey-multi-choice,5,50655,0.0-6.0,IwAR0Dk90mfWmn3LVTnWNq3DJI4GkCs6_pRUmzczX_YDO6rbCSVRhidnaIjwo,tcau1cw,"""",19604,"""","{""repeatsurvey"":""No"",""prog"":""Strongly Agree"",""anyprog"":""No"",""classoff"":""Yes""}","""","[0,1,2,3]","""","""","""","""",2021-05-21 0:13,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_4_2
58,1,"""","""","""","""","""",html-slider-response,6,69096,0.0-7.0,IwAR0Dk90mfWmn3LVTnWNq3DJI4GkCs6_pRUmzczX_YDO6rbCSVRhidnaIjwo,tcau1cw,"""",18430,Use the slider to answer this question. You can slide the indicator anywhere between these two extremes.,21,"""","""",50,"""","""","""",2021-05-21 0:13,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_4_2
58,1,"""","""","""","""","""",instructions,7,95327,0.0-8.0,IwAR0Dk90mfWmn3LVTnWNq3DJI4GkCs6_pRUmzczX_YDO6rbCSVRhidnaIjwo,tcau1cw,"[{""page_index"":0,""viewing_time"":6894},{""page_index"":1,""viewing_time"":2505.0000000000146},{""page_index"":2,""viewing_time"":4047.9999999999854},{""page_index"":3,""viewing_time"":5552},{""page_index"":4,""viewing_time"":7225}]",26226,"""","""","""","""","""","""","""","""",2021-05-21 0:13,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_4_2
58,1,"""","""","""","""","""",free-sort,8,129970,0.0-9.0,IwAR0Dk90mfWmn3LVTnWNq3DJI4GkCs6_pRUmzczX_YDO6rbCSVRhidnaIjwo,tcau1cw,"""",34639,"""","""","""","""","""","[{""src"":""Stimuli/1.jpg"",""x"":236,""y"":9},{""src"":""Stimuli/2.jpg"",""x"":216,""y"":103},{""src"":""Stimuli/3.jpg"",""x"":113,""y"":107},{""src"":""Stimuli/4.jpg"",""x"":180,""y"":123},{""src"":""Stimuli/5.jpg"",""x"":262,""y"":137},{""src"":""Stimuli/6.jpg"",""x"":203,""y"":110},{""src"":""Stimuli/7.jpg"",""x"":250,""y"":201},{""src"":""Stimuli/8.jpg"",""x"":41,""y"":132}]","[{""src"":""Stimuli/7.jpg"",""x"":122,""y"":65},{""src"":""Stimuli/8.jpg"",""x"":140,""y"":345},{""src"":""Stimuli/5.jpg"",""x"":183,""y"":350},{""src"":""Stimuli/6.jpg"",""x"":204,""y"":348},{""src"":""Stimuli/4.jpg"",""x"":217,""y"":350},{""src"":""Stimuli/2.jpg"",""x"":119,""y"":24},{""src"":""Stimuli/1.jpg"",""x"":250,""y"":327},{""src"":""Stimuli/8.jpg"",""x"":130,""y"":284},{""src"":""Stimuli/6.jpg"",""x"":200,""y"":274},{""src"":""Stimuli/5.jpg"",""x"":215,""y"":274},{""src"":""Stimuli/4.jpg"",""x"":254,""y"":273},{""src"":""Stimuli/3.jpg"",""x"":92,""y"":274},{""src"":""Stimuli/2.jpg"",""x"":144,""y"":-3},{""src"":""Stimuli/7.jpg"",""x"":137,""y"":116},{""src"":""Stimuli/7.jpg"",""x"":141,""y"":138},{""src"":""Stimuli/2.jpg"",""x"":134,""y"":38}]","[{""src"":""Stimuli/1.jpg"",""x"":250,""y"":327},{""src"":""Stimuli/2.jpg"",""x"":134,""y"":38},{""src"":""Stimuli/3.jpg"",""x"":92,""y"":274},{""src"":""Stimuli/4.jpg"",""x"":254,""y"":273},{""src"":""Stimuli/5.jpg"",""x"":215,""y"":274},{""src"":""Stimuli/6.jpg"",""x"":200,""y"":274},{""src"":""Stimuli/7.jpg"",""x"":141,""y"":138},{""src"":""Stimuli/8.jpg"",""x"":130,""y"":284}]",2021-05-21 0:13,,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",iPhone,Mozilla,,iOS,14_4_2
